FID,OBJECTID,AWNING,CROSS_STRE,ON_STREET,Lat,Lon,Type,Name,Address
2107,6775,NO,NW 140th St,3rd Ave NW,47.73078399,-122.3608197, , , 
2108,6776,NO,NW 137th St,3rd Ave NW,47.72900459,-122.3608259, , , 
2109,6777,NO,Union Bay Pl NE,NE 45th St,47.66128264,-122.2937062, , , 
2110,6778,NO,NE 62nd St,35th Ave NE,47.67379995,-122.2903388, , , 
2111,6779,NO,NE 85th St,35th Ave NE,47.68990722,-122.2907908, , , 
2112,6780,NO,NE 105th St,35th Ave NE,47.70451105,-122.2909487, , , 
2113,6781,NO,W Raye St,34th Ave W,47.64297683,-122.4010539, , , 
2114,6782,NO,W Elmore St,34th Ave W,47.65753001,-122.4009803, , , 
2115,6783,NO,29th Ave W,W Tilden St,47.65323011,-122.3945201, , , 
2116,6784,NO,W Raye St,28th Ave W,47.64323433,-122.393041, , , 
2117,6785,NO,W Emerson St,30th Ave W,47.65411707,-122.3957362, , , 
2118,6786,NO,8th Ave NW,Leary Way NW,47.66074198,-122.3665717, , , 
2119,6787,NO,NW 43rd St,Leary Way NW,47.65869466,-122.3645868, , , 
2120,6788,NO,11th Ave NW,NW Leary Way,47.66358349,-122.3710124, , , 
2121,6789,NO,NW 46th St,8th Ave NW,47.66192828,-122.3662743, , , 
2122,6790,NO,NW Market St,8th Ave NW,47.66841406,-122.3662661, , , 
2123,6791,NO,NW 61st St,8th Ave NW,47.67282761,-122.3662351, , , 
2124,6792,NO,15th Ave NW,NW Market St,47.66873049,-122.3766054, , , 
2125,6793,NO,11th Ave NW,NW Market St,47.66872549,-122.3712722, , , 
2126,6794,NO,5th Ave NW,NW Market St,47.66874232,-122.3632143, , , 
2127,6795,NO,3rd Ave NW,NW Market St,47.66775464,-122.3613183, , , 
2128,6796,NO,NW 50th St,NW Market St,47.66517633,-122.3596004, , , 
2129,6797,NO,NW 48th St,NW Market St,47.66363423,-122.3579187, , , 
2130,6798,NO,Phinney Ave N,N 46th St,47.66220476,-122.3543052, , , 
2131,6799,NO,Green Lake Way N,N 46th St,47.66219785,-122.3453905, , , 
2132,6800,YES,Stone Way N,N 45th St,47.6614523,-122.3425474, , , 
2133,6801,NO,Woodlawn Ave N,N 45th St,47.6614487,-122.3396289, , , 
2134,6802,NO,3rd Ave NW,NW 132nd St,47.72500311,-122.3611312, , , 
2135,6803,NO,NW 132nd St,8th Ave NW,47.72490057,-122.366228, , , 
2136,6804,NO,NW 127th St,8th Ave NW,47.72163796,-122.3662484, , , 
2137,6805,NO,8th Ave NW,NW 125th St,47.71973108,-122.3661976, , , 
2138,6806,NO,3rd Ave NW,NW 125th St,47.71970162,-122.3614697, , , 
2139,6807,NO,NW 117th St,3rd Ave NW,47.71434014,-122.360775, , , 
2140,6808,NO,NW 115th St,3rd Ave NW,47.71257671,-122.3607532, , , 
2141,6809,NO,W Emerson St,34th Ave W,47.65424544,-122.4007827, , , 
2142,6810,NO,W Dravus St,34th Ave W,47.64884804,-122.4008015, , , 
2143,6811,NO,NE 115th St,5th Ave NE,47.7124748,-122.3232721, , , 
2144,6812,NO,NE 90th St,5th Ave NE,47.69426064,-122.3229286, , , 
2145,6813,NO,NE 75th St,Roosevelt Way NE,47.68353739,-122.3173807, , , 
2146,6814,NO,NE 69th St,Roosevelt Way NE,47.67849413,-122.3174864, , , 
2147,6815,NO,3rd Ave NE,NE 100th St,47.70140548,-122.3255547, , , 
2148,6816,NO,NW 65th St,8th Ave NW,47.67579062,-122.3661175, , , 
2149,6817,NO,NW 70th St,8th Ave NW,47.6793199,-122.3661891, , , 
2150,6818,NO,NW 73rd St,8th Ave NW,47.68120039,-122.3661867, , , 
2151,6819,NO,NW 75th St,8th Ave NW,47.68334971,-122.3661771, , , 
2152,6820,NO,NW 80th St,8th Ave NW,47.68667783,-122.366115, , , 
2153,6821,NO,NW 85th St,8th Ave NW,47.69030542,-122.3661478, , , 
2154,6822,NO,NW 90th St,8th Ave NW,47.6940075,-122.3660991, , , 
2155,6823,NO,NW 95th St,8th Ave NW,47.69854429,-122.3661252, , , 
2156,6824,NO,NW 97th St,8th Ave NW,47.69996163,-122.3661336, , , 
2157,6825,NO,Latona Ave NE,NE 45th St,47.66140842,-122.3253761, , , 
2158,6826,NO,7th Ave NE,NE 45th St,47.66138559,-122.3212868, , , 
2159,6827,NO,9th Ave NE,NE 45th St,47.66136551,-122.3182011, , , 
2160,6828,NO,7th Ave NE,NE 45th St,47.66124694,-122.3211367, , , 
2161,6829,NO,NE 40th St,15th Ave NE,47.65570178,-122.3119641, , , 
2162,6830,NO,7th Ave NE,NE Northlake Way,47.65442689,-122.3207305, , , 
2163,6831,NO,Latona Ave NE,NE 40th St,47.65560195,-122.3261574, , , 
2164,6832,NO,E Howe St,Eastlake Ave E,47.63615043,-122.3255629, , , 
2165,6833,NO,E Garfield St,Eastlake Ave E,47.63410341,-122.3253758, , , 
2166,6834,NO,Stewart St,Eastlake Ave E,47.6195871,-122.3290164, , , 
2167,6835,YES,Stewart St,Eastlake Ave E,47.6197807,-122.3292221, , , 
2168,6836,NO,Thomas St,Eastlake Ave E,47.62040225,-122.329226, , , 
2169,6837,NO,Harrison St,Eastlake Ave E,47.62142124,-122.3292325, , , 
2170,6838,NO,33rd Ave S,Rainier Ave S,47.56996348,-122.2909013, , , 
2171,6839,NO,S Andover St,Rainier Ave S,47.56853694,-122.2895487, , , 
2172,6840,NO,S Alaska St,Rainier Ave S,47.56101587,-122.2871132, , , 
2173,6841,NO,S Edmunds St,Rainier Ave S,47.55890397,-122.2854692, , , 
2174,6842,NO,39th Ave S,Rainier Ave S,47.55637267,-122.283874, , , 
2175,6843,NO,S Brandon St,Rainier Ave S,47.5535027,-122.2796883, , , 
2176,6844,NO,S Orcas St,Rainier Ave S,47.5514686,-122.2777053, , , 
2177,6845,NO,S Kenny St,Rainier Ave S,47.54921856,-122.2769384, , , 
2178,6846,NO,2nd Ave W,W Roy St,47.6256474,-122.3587504, , , 
2179,6847,NO,W Lee St,Olympic Way W,47.63106785,-122.3701412, , , 
2180,6848,NO,W Bothwell St,10th Ave W,47.64347873,-122.3702869, , , 
2181,6849,NO,1st Ave,Marion St,47.60413474,-122.3350012, , , 
2182,6850,NO,12th Ave S,S Jackson St,47.59912653,-122.3155049, , , 
2183,6851,NO,Occidental Ave S,S Jackson St,47.59912931,-122.3332426, , , 
2184,6852,NO,N 122nd St,Greenwood Ave N,47.71804218,-122.3554156, , , 
2185,6853,NO,N 112th St,Greenwood Ave N,47.71077076,-122.3553799, , , 
2186,6854,NO,N 110th St,Greenwood Ave N,47.70893911,-122.3553657, , , 
2187,6855,NO,N 107th St,Greenwood Ave N,47.70716493,-122.3553524, , , 
2188,6856,YES,N 103rd St,Greenwood Ave N,47.70387615,-122.3553238, , , 
2189,6857,NO,N 100th St,Greenwood Ave N,47.70173009,-122.3553015, , , 
2190,6858,NO,N 97th St,Greenwood Ave N,47.70000217,-122.3552834, , , 
2191,6859,NO,N 90th St,Greenwood Ave N,47.69445847,-122.3552256, , , 
2192,6860,NO,NW 89th St,3rd Ave NW,47.69325949,-122.3607554, , , 
2193,6861,NO,1st Ave NW,NW 90th St,47.69429224,-122.3583697, , , 
2194,6862,NO,Mercer St,Eastlake Ave E,47.62399867,-122.3292482, , , 
2195,6863,YES,N 87th St,Greenwood Ave N,47.69283822,-122.3552087, , , 
2196,6864,YES,N 85th St,Greenwood Ave N,47.69096008,-122.3551893, , , 
2197,6865,NO,N 77th St,Greenwood Ave N,47.68504377,-122.355182, , , 
2198,6866,NO,N 75th St,Greenwood Ave N,47.68352981,-122.3551811, , , 
2199,6867,NO,N 72nd St,Greenwood Ave N,47.68133031,-122.3551891, , , 
2200,6868,NO,N 67th St,Phinney Ave N,47.67727376,-122.3542444, , , 
2201,6869,NO,N 64th St,Phinney Ave N,47.6756348,-122.3542351, , , 
2202,6870,NO,N 60th St,Phinney Ave N,47.67275703,-122.3542615, , , 
2203,6871,NO,N 55th St,Phinney Ave N,47.66834232,-122.3542946, , , 
2204,6872,NO,N 50th St,Phinney Ave N,47.66494423,-122.3538441, , , 
2205,6873,NO,N 46th St,Phinney Ave N,47.66240881,-122.3538618, , , 
2206,6874,NO,N 43rd St,Phinney Ave N,47.65927967,-122.3542697, , , 
2207,6875,NO,Fremont Ave N,N 43rd St,47.65901778,-122.3503845, , , 
2208,6876,NO,N 41st St,Fremont Ave N,47.65689717,-122.3498396, , , 
2209,6877,NO,N 39th St,Fremont Ave N,47.65439387,-122.3497961, , , 
2210,6878,NO,N 38th St,Aurora Ramp,47.65261176,-122.3467229, , , 
2211,6879,NO,Halladay St,Aurora Ave N,47.64197007,-122.3466515, , , 
2212,6880,NO,Lynn St,Aurora Ave N,47.63903943,-122.3452884, , , 
2213,6881,YES,Maynard Ave S,S Jackson St,47.59925431,-122.3254454, , , 
2214,6882,NO,Galer St,Aurora Ave N,47.63237042,-122.3432949, , , 
2215,6883,NO,Denny Way,Dexter Ave N,47.61893447,-122.3422824, , , 
2216,6884,NO,Denny Way,Aurora Ave,47.61808513,-122.3434456, , , 
2217,6885,NO,Denny Way,Aurora Ave N,47.61925401,-122.34391, , , 
2218,6886,NO,Greenwood Ave N,N 90th St,47.69428145,-122.3557304, , , 
2219,6887,NO,Prospect St,Aurora Ave N,47.6287249,-122.3436953, , , 
2220,6888,NO,Galer St,Aurora Ave N,47.63224804,-122.3436571, , , 
2221,6889,NO,Crockett St,Aurora Ave N,47.63674611,-122.3441078, , , 
2222,6890,NO,Harbor Ave SW,Access Rd,47.58931934,-122.3805863, , , 
2223,6891,NO,Lynn St,Aurora Ave N,47.63890054,-122.3456005, , , 
2224,6892,NO,Halladay St,Aurora Ave N,47.64208309,-122.3470498, , , 
2225,6893,NO,N 53rd St,Phinney Ave N,47.66689047,-122.3543056, , , 
2226,6894,NO,N 38th St,Aurora Ramp,47.65207179,-122.3479598, , , 
2227,6895,NO,N 39th St,Fremont Ave N,47.65502648,-122.3500075, , , 
2228,6896,NO,N 41st St,Fremont Ave N,47.65641878,-122.3500312, , , 
2229,6897,NO,Fremont Ave N,N 43rd St,47.65888045,-122.3502431, , , 
2230,6898,NO,Phinney Ave N,N 43rd St,47.65888711,-122.3539269, , , 
2231,6899,NO,N 44th St,Phinney Ave N,47.65998476,-122.3544685, , , 
2232,6900,NO,N 46th St,Phinney Ave N,47.66186233,-122.3540751, , , 
2233,6901,NO,N 54th St,Phinney Ave N,47.6674989,-122.3545042, , , 
2234,6902,NO,N 55th St,Phinney Ave N,47.66848015,-122.3544964, , , 
2235,6903,NO,N 59th St,Phinney Ave N,47.67155466,-122.3544737, , , 
2236,6904,NO,Crockett St,Aurora Ave N,47.63739946,-122.3441676, , , 
2237,6905,NO,N 65th St,Phinney Ave N,47.67568945,-122.3544383, , , 
2238,6906,NO,N 67th St,Phinney Ave N,47.67800212,-122.3553544, , , 
2239,6907,NO,N 70th St,Greenwood Ave N,47.67930656,-122.3554072, , , 
2240,6908,NO,N 74th St,Greenwood Ave N,47.68229596,-122.3553881, , , 
2241,6909,YES,N 78th St,Greenwood Ave N,47.68517831,-122.3553851, , , 
2242,6910,NO,N 80th St,Greenwood Ave N,47.68670295,-122.3553858, , , 
2243,6911,YES,N 85th St,Greenwood Ave N,47.69032783,-122.3553883, , , 
2244,6912,NO,N 87th St,Greenwood Ave N,47.69254941,-122.3554087, , , 
2245,6913,NO,N 90th St,Greenwood Ave N,47.69426559,-122.3554266, , , 
2246,6914,NO,N 97th St,Greenwood Ave N,47.6993696,-122.3554798, , , 
2247,6915,NO,N 100th St,Greenwood Ave N,47.70115344,-122.3554985, , , 
2248,6916,NO,Holman Rd N,Greenwood Ave N,47.70451548,-122.3555335, , , 
2249,6917,NO,N 110th St,Greenwood Ave N,47.70846094,-122.3555652, , , 
2250,6918,NO,N 115th St,Greenwood Ave N,47.7121106,-122.3555935, , , 
2251,6919,NO,N 122nd St,Greenwood Ave N,47.71758945,-122.3556169, , , 
2252,6920,NO,N 125th St,Greenwood Ave N,47.71966964,-122.3556253, , , 
2253,6921,NO,N 130th St,Greenwood Ave N,47.72295251,-122.3556329, , , 
2254,6922,NO,N 137th St,Greenwood Ave N,47.72847167,-122.3556448, , , 
2255,6923,NO,3rd Ave NE,NE 100th St,47.70141315,-122.3266117, , , 
2256,6924,NO,N 143rd St,Greenwood Ave N,47.73195209,-122.3556532, , , 
2257,6925,NO,N 145th St,Greenwood Ave N,47.7337945,-122.3556572, , , 
2258,6931,YES,N 61st St,Phinney Ave N,47.67277318,-122.3544643, , , 
2259,6932,NO,Fremont Ave N,N 85th St,47.69064295,-122.3502445, , , 
2260,6933,NO,Aurora Ave N,N 85th St,47.69062426,-122.3443433, , , 
2261,6934,NO,Stone Ave N,N 85th St,47.69060019,-122.3411779, , , 
2262,6935,NO,NE 45th St,5th Ave NE,47.6605576,-122.3229908, , , 
2263,6936,NO,Wallingford Ave N,N 85th St,47.69057722,-122.3367503, , , 
2264,6937,NO,NE 45th St,I-5 Ramp,47.66160609,-122.3207876, , , 
2265,6938,NO,NE 42nd St,7th Ave NE,47.65806167,-122.3207273, , , 
2266,6939,NO,Wallingford Ave N,N 85th St,47.69043951,-122.3365891, , , 
2267,6940,NO,Aurora Ave N,N 85th St,47.69048904,-122.344708, , , 
2268,6941,NO,Fremont Ave N,N 85th St,47.6905039,-122.3495928, , , 
2269,6942,NO,Greenwood Ave N,N 85th St,47.69051988,-122.3549219, , , 
2270,6943,NO,Crockett St,Queen Anne Ave N,47.63746775,-122.3568213, , , 
2271,6944,NO,N 134th St,Greenwood Ave N,47.72641905,-122.3556403, , , 
2272,6945,NO,S Stevens St,Beacon Ave S,47.5771137,-122.3103057, , , 
2273,6946,NO,S Lander St,Beacon Ave S,47.57925035,-122.3122819, , , 
2274,6947,YES,S Bayview St,Beacon Ave S,47.58070764,-122.3136276, , , 
2275,6948,NO,S Hill St,14th Ave S,47.58433788,-122.3147724, , , 
2276,6949,NO,S Holgate St,14th Ave S,47.58613162,-122.3147569, , , 
2277,6950,NO,S Judkins St,14th Ave S,47.59118224,-122.3149276, , , 
2278,6951,NO,14th Ave S,Golf Dr S,47.59298513,-122.3149872, , , 
2279,6952,NO,S Weller St,12th Ave S,47.59729737,-122.3173163, , , 
2280,6954,NO,Terry Ave,Seneca St,47.61022939,-122.3278906, , , 
2281,6955,NO,Summit Ave,Seneca St,47.61162306,-122.3245584, , , 
2282,6956,YES,Harvard Ave,Seneca St,47.61258659,-122.3222922, , , 
2283,6957,NO,Broadway,E Union St,47.61301345,-122.320586, , , 
2284,6958,NO,14th Ave,E Union St,47.61297898,-122.3143989, , , 
2285,6959,NO,16th Ave,E Union St,47.61297248,-122.3119047, , , 
2286,6960,NO,20th Ave,E Union St,47.61297326,-122.3061511, , , 
2287,6961,NO,23rd Ave,E Union St,47.61300175,-122.3029814, , , 
2288,6962,NO,25th Ave,E Union St,47.61300245,-122.3004405, , , 
2289,6963,NO,Stone Ave N,N 85th St,47.69046548,-122.3414895, , , 
2290,6964,NO,Garfield St,Queen Anne Ave N,47.6338274,-122.3568643, , , 
2291,6965,NO,2nd Ave N,Queen Anne Dr,47.64210695,-122.3534152, , , 
2292,6966,NO,2nd Ave N,Queen Anne Dr,47.64199203,-122.3532652, , , 
2293,6967,NO,McGraw St,Queen Anne Ave N,47.6397818,-122.3567944, , , 
2294,6968,NO,S Jackson St,12th Ave S,47.59877249,-122.317312, , , 
2295,6969,NO,12th Ave S,S Jackson St,47.59925087,-122.3177352, , , 
2296,6970,NO,Golf Dr S,S Charles St,47.59413686,-122.3167165, , , 
2297,6971,NO,S Judkins St,12th Ave S,47.59271222,-122.3171645, , , 
2298,6972,NO,S Atlantic St,12th Ave S,47.59024286,-122.3171639, , , 
2299,6973,NO,S Massachusetts St,12th Ave S,47.5887545,-122.3171609, , , 
2300,6974,NO,S Holgate St,14th Ave S,47.58659771,-122.3145518, , , 
2301,6975,NO,S Hill St,14th Ave S,47.58450108,-122.3145683, , , 
2302,6976,NO,27th Ave,E Union St,47.61299741,-122.2978104, , , 
2303,6977,NO,29th Ave,E Union St,47.61301777,-122.2952818, , , 
2304,6978,NO,31st Ave,E Union St,47.61299803,-122.292906, , , 
2305,6979,NO,33rd Ave,E Union St,47.61296815,-122.2907847, , , 
2306,6980,NO,E Pine St,34th Ave,47.61498346,-122.2893325, , , 
2307,6981,NO,E Olive St,34th Ave,47.61629625,-122.2892972, , , 
2308,6982,NO,E Howell St,34th Ave,47.61739052,-122.2892691, , , 
2309,6983,NO,E Florence Ct,E Denny Way,47.6183533,-122.2886281, , , 
2310,6984,NO,Madrona Pl E,Madrona Dr,47.61833813,-122.2852363, , , 
2311,6985,NO,E Olive St,Madrona Dr,47.61668046,-122.2844804, , , 
2312,6986,NO,E Pine St,Madrona Dr,47.61521007,-122.2837699, , , 
2313,6987,NO,2nd Ave N,Boston St,47.63832568,-122.3534065, , , 
2314,6988,NO,4th Ave N,Boston St,47.63832094,-122.3497723, , , 
2315,6989,NO,Newton St,5th Ave N,47.63675318,-122.3469976, , , 
2316,6990,NO,5th Ave N,Taylor Ave N,47.63423541,-122.3462234, , , 
2317,6991,NO,Galer St,Taylor Ave N,47.63250273,-122.3458362, , , 
2318,6992,NO,Lee St,Taylor Ave N,47.63135106,-122.3461496, , , 
2319,6993,YES,15th Ave S,Beacon Ave S,47.580949,-122.3136116, , , 
2320,6994,NO,S Lander St,Beacon Ave S,47.57931622,-122.3121038, , , 
2321,6995,NO,S Stevens St,Beacon Ave S,47.57725957,-122.3102021, , , 
2322,6996,NO,Lake Washington Blvd,Madrona Park,47.61221561,-122.2817204, , , 
2323,6997,NO,W Raye St,6th Ave W,47.64300047,-122.364791, , , 
2324,6998,NO,W Smith St,6th Ave W,47.64162498,-122.3648049, , , 
2325,6999,NO,W McGraw St,6th Ave W,47.63983649,-122.3648303, , , 
2326,7000,NO,W Crockett St,6th Ave W,47.63796674,-122.3648551, , , 
2327,7001,NO,W Garfield St,6th Ave W,47.63370006,-122.3649143, , , 
2328,7002,NO,5th Ave W,W Galer St,47.63239083,-122.3640176, , , 
2329,7003,NO,3rd Ave W,W Galer St,47.63238598,-122.3612689, , , 
2330,7004,NO,1st Ave W,W Galer St,47.63238255,-122.3586097, , , 
2331,7005,NO,W Lee St,Queen Anne Ave N,47.63148792,-122.3564772, , , 
2332,7006,NO,Highland Dr,Queen Anne Ave N,47.6297856,-122.3565024, , , 
2333,7007,NO,Prospect St,Taylor Ave N,47.62912111,-122.3461132, , , 
2334,7008,NO,Taylor Ave N,Valley St,47.62620277,-122.3463608, , , 
2335,7009,NO,Republican St,5th Ave N,47.62358792,-122.3474524, , , 
2336,7010,NO,Broad St,5th Ave N,47.62129071,-122.3474826, , , 
2337,7011,NO,Denny Way,Cedar St,47.61852819,-122.3474911, , , 
2338,7012,NO,Denny Way,5th Ave N,47.61920968,-122.3476991, , , 
2339,7013,NO,Broad St,5th Ave N,47.62128582,-122.3476854, , , 
2340,7014,NO,Valley St,5th Ave N,47.62601448,-122.3476396, , , 
2341,7015,NO,S Hanford St,Beacon Ave S,47.57535011,-122.3091822, , , 
2342,7016,NO,S Spokane St,Beacon Ave S,47.5724232,-122.3082872, , , 
2343,7017,NO,VA Hospital AcRd,Beacon Ave S,47.5698075,-122.3074392, , , 
2344,7018,NO,VA Hospital AcRd,Beacon Ave S,47.56731487,-122.3066618, , , 
2345,7019,NO,S Columbian Way,Beacon Ave S,47.55921657,-122.3041401, , , 
2346,7020,NO,Newport Way,Madrona Dr,47.61348535,-122.2826768, , , 
2347,7021,NO,E Pine St,Madrona Dr,47.6150031,-122.2838413, , , 
2348,7022,NO,E Olive St,Madrona Dr,47.61652225,-122.2846882, , , 
2349,7023,NO,Ward St,Queen Anne Ave N,47.6283102,-122.3565647, , , 
2350,7024,NO,Aloha St,Queen Anne Ave N,47.62710286,-122.3565741, , , 
2351,7025,NO,Mercer St,1st Ave N,47.62473128,-122.3552864, , , 
2352,7026,NO,W Aloha St,Queen Anne Ave N,47.62688431,-122.3567786, , , 
2353,7027,NO,W Mercer St,Queen Anne Ave N,47.62430238,-122.3567978, , , 
2354,7028,NO,W Mercer St,2nd Ave W,47.62475142,-122.3594066, , , 
2355,7029,NO,W Prospect St,Queen Anne Ave N,47.62850224,-122.3567672, , , 
2356,7030,NO,Prospect St,Taylor Ave N,47.62897015,-122.3463177, , , 
2357,7031,NO,Lee St,Taylor Ave N,47.6310914,-122.3463455, , , 
2358,7032,NO,Garfield St,Taylor Ave N,47.63314268,-122.346032, , , 
2359,7033,NO,Blaine St,Taylor Ave N,47.63462027,-122.3474831, , , 
2360,7034,NO,Newton St,5th Ave N,47.63630222,-122.347207, , , 
2361,7035,NO,Bigelow Ave N,Boston St,47.63818194,-122.3483938, , , 
2362,7036,NO,Nob Hill Ave N,Boston St,47.63818529,-122.3508397, , , 
2363,7037,NO,Warren Ave N,Boston St,47.63819003,-122.3544782, , , 
2364,7038,NO,Queen Anne Ave N,Boston St,47.63830839,-122.3565264, , , 
2365,7039,YES,W McGraw St,Queen Anne Ave N,47.63931662,-122.3570018, , , 
2366,7040,NO,38th Ave,Madrona Dr,47.61814213,-122.2851424, , , 
2367,7041,NO,E Pike St,34th Ave,47.61441254,-122.2891467, , , 
2368,7042,NO,E Howell St,34th Ave,47.61754713,-122.2890623, , , 
2369,7043,NO,E Olive St,34th Ave,47.61668644,-122.2890843, , , 
2370,7044,NO,32nd Ave,E Union St,47.61283785,-122.291167, , , 
2371,7045,NO,30th Ave,E Union St,47.61287006,-122.2937344, , , 
2372,7046,NO,Martin L King Jr Way,E Union St,47.61287697,-122.2956344, , , 
2373,7047,NO,26th Ave,E Union St,47.61285803,-122.2984661, , , 
2374,7048,NO,23rd Ave,E Union St,47.61287001,-122.3019249, , , 
2375,7049,NO,18th Ave,E Union St,47.612828,-122.3090103, , , 
2376,7050,NO,16th Ave,E Union St,47.61283459,-122.3115811, , , 
2377,7051,NO,W Highland Dr,Queen Anne Ave N,47.62960328,-122.3567079, , , 
2378,7052,YES,W Galer St,Queen Anne Ave N,47.63182856,-122.3566764, , , 
2379,7053,NO,2nd Ave W,W Galer St,47.63224557,-122.3588126, , , 
2380,7054,NO,5th Ave W,W Galer St,47.63225609,-122.3627701, , , 
2381,7055,NO,W Galer St,6th Ave W,47.63244801,-122.3651344, , , 
2382,7056,NO,W Blaine St,6th Ave W,47.63452106,-122.3651053, , , 
