,join_fid,awning,cross_stre,on_street,lat,lon,type,name,address,HOODS_,HOODS_ID,S_HOOD,L_HOOD,L_HOODID
380188,2260,NO,Aurora Ave N,N 85th St,47.6906242591,-122.344343251,Bus Stop,,,117.0,110.0,North College Park,NORTHGATE,2.0
380189,2267,NO,Aurora Ave N,N 85th St,47.6904890367,-122.344708008,Bus Stop,,,120.0,115.0,Greenwood,NO BROADER TERM,1.0
380191,2488,NO,N 85th St,Aurora Ave N,47.6908864949,-122.344409328,Bus Stop,,,117.0,110.0,North College Park,NORTHGATE,2.0
380261,1311,NO,NW 87th St,Golden Gardens Dr NW,47.6925835317,-122.398695013,Bus Stop,,,116.0,109.0,North Beach/Blue Ridge,NO BROADER TERM,1.0
380262,1313,NO,Loyal Way NW,32nd Ave NW,47.6885930305,-122.398182308,Bus Stop,,,121.0,116.0,Sunset Hill,BALLARD,7.0
380265,2940,NO,NW 87th St,Golden Gardens Dr NW,47.6923546154,-122.39880011,Bus Stop,,,121.0,116.0,Sunset Hill,BALLARD,7.0
380400,33,NO,2nd Ave NW,NW 87th St,47.6923647892,-122.358900656,Bus Stop,,,120.0,115.0,Greenwood,NO BROADER TERM,1.0
380401,705,NO,3rd Ave NW,NW 85th St,47.6906862567,-122.360266477,Bus Stop,,,120.0,115.0,Greenwood,NO BROADER TERM,1.0
380403,713,NO,3rd Ave NW,NW 85th St,47.6905491641,-122.360264115,Bus Stop,,,120.0,115.0,Greenwood,NO BROADER TERM,1.0
380412,2289,NO,Stone Ave N,N 85th St,47.6904654779,-122.341489531,Bus Stop,,,36.0,123.0,Green Lake,NO BROADER TERM,6.0
380422,2261,NO,Stone Ave N,N 85th St,47.6906001902,-122.341177912,Bus Stop,,,117.0,110.0,North College Park,NORTHGATE,2.0
380440,704,NO,8th Ave NW,NW 85th St,47.6907154586,-122.366636476,Bus Stop,,,119.0,113.0,Crown Hill,NO BROADER TERM,1.0
380441,1155,NO,8th Ave NW,NW 85th St,47.6905783152,-122.36545408,Bus Stop,,,120.0,115.0,Greenwood,NO BROADER TERM,1.0
380442,1739,NO,NW 84th St,8th Ave NW,47.6900937777,-122.3658383,Bus Stop,,,120.0,115.0,Greenwood,NO BROADER TERM,1.0
380443,2153,NO,NW 85th St,8th Ave NW,47.6903054195,-122.366147823,Bus Stop,,,31.0,121.0,Whittier Heights,BALLARD,7.0
380565,1161,NO,Four Freedoms Home AcRd,Four Freedoms Home AcRd,47.726083549,-122.347993587,Bus Stop,,,113.0,101.0,Bitter Lake,NO BROADER TERM,1.0
380566,2604,NO,N 135th St,Aurora Ave N,47.7264259275,-122.345098839,Bus Stop,,,113.0,101.0,Bitter Lake,NO BROADER TERM,1.0
380567,3272,,,,47.724314,-122.348408,Community Centers,Bitter Lake Community Center,13035 Linden Ave. N,113.0,101.0,Bitter Lake,NO BROADER TERM,1.0
380595,1160,NO,Linden Ave N,N 130th St,47.7231527114,-122.34772115,Bus Stop,,,113.0,101.0,Bitter Lake,NO BROADER TERM,1.0
380597,1165,NO,Linden Ave N,N 130th St,47.7232896414,-122.348412844,Bus Stop,,,113.0,101.0,Bitter Lake,NO BROADER TERM,1.0
380750,2603,NO,N 130th St,Aurora Ave N,47.7229583253,-122.345060724,Bus Stop,,,113.0,101.0,Bitter Lake,NO BROADER TERM,1.0
380809,256,NO,Aurora Ave N,N 130th St,47.7233009562,-122.34451744,Bus Stop,,,114.0,102.0,Haller Lake,NORTHGATE,2.0
380810,1159,NO,Aurora Ave N,N 130th St,47.7231642911,-122.34459418,Bus Stop,,,114.0,102.0,Haller Lake,NORTHGATE,2.0
380813,2486,NO,N 130th St,Aurora Ave N,47.7234563348,-122.344860804,Bus Stop,,,114.0,102.0,Haller Lake,NORTHGATE,2.0
380916,2520,NO,N 76th St,Aurora Ave N,47.6837429247,-122.344370441,Bus Stop,,,36.0,123.0,Green Lake,NO BROADER TERM,6.0
380961,2244,NO,N 87th St,Greenwood Ave N,47.6925494141,-122.355408749,Bus Stop,,,120.0,115.0,Greenwood,NO BROADER TERM,1.0
381001,2493,NO,N 100th St,Aurora Ave N,47.7016716525,-122.344537614,Bus Stop,,,117.0,110.0,North College Park,NORTHGATE,2.0
381002,2509,NO,N 100th St,Aurora Ave N,47.701080481,-122.344733617,Bus Stop,,,120.0,115.0,Greenwood,NO BROADER TERM,1.0
381011,2485,NO,N 135th St,Aurora Ave N,47.7275255749,-122.344908063,Bus Stop,,,114.0,102.0,Haller Lake,NORTHGATE,2.0
381075,703,NO,12th Ave NW,NW 85th St,47.6906932011,-122.371878544,Bus Stop,,,119.0,113.0,Crown Hill,NO BROADER TERM,1.0
381077,1048,NO,11th Ave NW,NW 85th St,47.6905640832,-122.370016666,Bus Stop,,,31.0,121.0,Whittier Heights,BALLARD,7.0
381153,706,NO,Wallingford Ave N,East Green Lake Dr N,47.6856428535,-122.336615682,Bus Stop,,,36.0,123.0,Green Lake,NO BROADER TERM,6.0
381154,711,NO,Wallingford Ave N,East Green Lake Dr N,47.6854744992,-122.336546748,Bus Stop,,,36.0,123.0,Green Lake,NO BROADER TERM,6.0
381345,1779,NO,NE 65th St,Latona Ave NE,47.6757579404,-122.325322784,Bus Stop,,,36.0,123.0,Green Lake,NO BROADER TERM,6.0
381359,1866,NO,NE 65th St,4th Ave NE,47.6759446836,-122.324556929,Bus Stop,,,36.0,123.0,Green Lake,NO BROADER TERM,6.0
381378,1865,NO,NE 64th St,Latona Ave NE,47.6749122892,-122.325538802,Bus Stop,,,36.0,123.0,Green Lake,NO BROADER TERM,6.0
381394,2864,NO,N 80th St,Wallingford Ave N,47.6870501602,-122.336454986,Bus Stop,,,36.0,123.0,Green Lake,NO BROADER TERM,6.0
381395,2989,NO,N 80th St,Wallingford Ave N,47.6873265083,-122.336258635,Bus Stop,,,36.0,123.0,Green Lake,NO BROADER TERM,6.0
381550,185,NO,9th Ave NW,Holman Rd NW,47.6982831656,-122.368996839,Bus Stop,,,119.0,113.0,Crown Hill,NO BROADER TERM,1.0
381551,934,NO,9th Ave NW,Holman Rd NW,47.6984290933,-122.368371768,Bus Stop,,,119.0,113.0,Crown Hill,NO BROADER TERM,1.0
381552,1715,NO,NW 95th St,8th Ave NW,47.6981274665,-122.365919734,Bus Stop,,,120.0,115.0,Greenwood,NO BROADER TERM,1.0
381553,2155,NO,NW 95th St,8th Ave NW,47.6985442949,-122.366125244,Bus Stop,,,119.0,113.0,Crown Hill,NO BROADER TERM,1.0
381554,2156,NO,NW 97th St,8th Ave NW,47.6999616291,-122.366133614,Bus Stop,,,119.0,113.0,Crown Hill,NO BROADER TERM,1.0
